0, 6.429, 10.312, 6.917, 4.125
1, 19.286, 10.312, 6.301, 4.125
2, 32.143, 10.312, 6.430, 4.125
3, 45.000, 10.312, 6.323, 4.125
4, 57.857, 10.312, 6.341, 4.125
5, 70.714, 10.312, 6.208, 4.125
6, 6.429, 22.041, 6.262, 4.125
7, 19.286, 22.041, 6.066, 4.125
8, 32.143, 22.041, 6.297, 4.125
9, 45.000, 22.041, 6.595, 4.125
10, 57.857, 22.041, 5.993, 4.125
11, 70.714, 22.041, 6.005, 4.125
12, 6.429, 36.735, 6.203, 4.125
13, 19.286, 36.735, 6.359, 4.125
14, 32.143, 36.735, 6.035, 4.125
15, 45.000, 36.735, 6.681, 4.125
16, 57.857, 36.735, 6.151, 4.125
17, 70.714, 36.735, 6.518, 4.125
18, 6.429, 51.429, 6.711, 4.125
19, 19.286, 51.429, 6.618, 4.125
20, 32.143, 51.429, 6.673, 4.125
21, 45.000, 51.429, 6.797, 4.125
22, 57.857, 51.429, 6.405, 4.125
23, 70.714, 51.429, 6.478, 4.125
24, 6.429, 66.122, 6.854, 4.125
25, 19.286, 66.122, 6.312, 4.125
26, 32.143, 66.122, 6.095, 4.125
27, 45.000, 66.122, 6.640, 4.125
28, 57.857, 66.122, 6.818, 4.125
29, 70.714, 66.122, 6.888, 4.125
30, 6.429, 80.816, 6.356, 4.125
31, 19.286, 80.816, 5.942, 4.125
32, 32.143, 80.816, 6.266, 4.125
33, 45.000, 80.816, 6.589, 4.125
34, 57.857, 80.816, 6.276, 4.125
35, 70.714, 80.816, 6.791, 4.125
36, 6.429, 95.510, 7.011, 4.125
37, 19.286, 95.510, 6.588, 4.125
38, 32.143, 95.510, 6.544, 4.125
39, 45.000, 95.510, 6.585, 4.125
40, 57.857, 95.510, 6.530, 4.125
41, 70.714, 95.510, 6.561, 4.125
42, 6.429, 110.204, 6.354, 4.125
43, 19.286, 110.204, 6.576, 4.125
44, 32.143, 110.204, 6.768, 4.125
45, 45.000, 110.204, 6.889, 4.125
46, 57.857, 110.204, 6.521, 4.125
47, 70.714, 110.204, 6.668, 4.125
48, 6.429, 124.898, 6.722, 4.125
