0, 1421
5, 1432
10, 1431
15, 1433
20, 1430
25, 1430
30, 1434
35, 1435
40, 1431
45, 1433
50, 1435
55, 1434
60, 1430
65, 1434
70, 1433
75, 1433
80, 1430
85, 1434
90, 1432
95, 1435
100, 1434
105, 1428
110, 1434
115, 1433
120, 1436
125, 1429
130, 1432
135, 1437
140, 1435
145, 1439
150, 1435
155, 1437
160, 1433
165, 1432
170, 1435
175, 1437
180, 1437
185, 1435
190, 1436
195, 1434
200, 1434
205, 1435
210, 1433
215, 1429
220, 1439
225, 1434
230, 1432
235, 1432
240, 1435
245, 1433
250, 1431
255, 1436
260, 1437
265, 1434
270, 1436
275, 1431
280, 1437
285, 1435
290, 1433
295, 1434
300, 1435
305, 1431
310, 1434
315, 1437
320, 1436
325, 1432
330, 1430
335, 1436
340, 1432
345, 1430
350, 1429
355, 1432
360, 1428
365, 1435
370, 1436
375, 1435
380, 1430
385, 1432
390, 1434
395, 1432
400, 1433
405, 1436
410, 1436
415, 1436
420, 1435
425, 1436
430, 1433
435, 1437
440, 1434
445, 1435
450, 1438
455, 1433
460, 1434
465, 1430
470, 1434
475, 1429
480, 1434
485, 1431
490, 1432
495, 1434
500, 1433
505, 1304
510, 1302
515, 1297
520, 1299
525, 1292
530, 1290
535, 1298
540, 1296
545, 1288
550, 1293
555, 1289
560, 1293
565, 1284
570, 1288
575, 1279
580, 1290
585, 1278
590, 1290
595, 1290
600, 1283
605, 1292
610, 1282
615, 1285
620, 1275
625, 1274
630, 1293
635, 1283
640, 1280
645, 1278
650, 1284
655, 1278
660, 1276
665, 1282
670, 1277
675, 1283
680, 1281
685, 1285
690, 1277
695, 1283
700, 1285
705, 1286
710, 1283
715, 1287
720, 1281
725, 1283
730, 1280
735, 1277
740, 1286
745, 1273
750, 1280
755, 1286
760, 1265
765, 1284
770, 1284
775, 1286
780, 1282
785, 1279
790, 1269
795, 1280
800, 1277
805, 1286
810, 1284
815, 1292
820, 1287
825, 1279
830, 1286
835, 1281
840, 1286
845, 1285
850, 1275
855, 1274
860, 1277
865, 1284
870, 1290
875, 1272
880, 1284
885, 1286
890, 1279
895, 1280
900, 1277
905, 1274
910, 1298
915, 1272
920, 1284
925, 1274
930, 1274
935, 1286
940, 1290
945, 1280
950, 1285
955, 1287
960, 1276
965, 1288
970, 1278
975, 1278
980, 1275
985, 1273
990, 1289
995, 1278
1000, 1278
1005, 1279
1010, 1290
1015, 1287
1020, 1284
1025, 1287
1030, 1281
1035, 1281
1040, 1282
1045, 1272
1050, 1280
1055, 1282
1060, 1286
1065, 1282
1070, 1278
1075, 1280
1080, 1284
1085, 1283
1090, 1281
1095, 1289
1100, 1281
1105, 1273
1110, 1284
1115, 1278
1120, 1286
1125, 1273
1130, 1288
1135, 1293
1140, 1291
1145, 1282
1150, 1287
1155, 1287
1160, 1274
1165, 1293
1170, 1276
1175, 1283
1180, 1277
1185, 1282
1190, 1280
1195, 1283
1200, 1284
1205, 1272
1210, 1278
1215, 1286
1220, 1286
1225, 1283
1230, 1282
1235, 1280
1240, 1282
1245, 1286
1250, 1289
1255, 1282
1260, 1294
1265, 1289
1270, 1279
1275, 1273
1280, 1284
1285, 1281
1290, 1273
1295, 1288
1300, 1288
1305, 1279
1310, 1280
1315, 1275
1320, 1285
1325, 1279
1330, 1280
1335, 1280
1340, 1287
1345, 1285
1350, 1278
1355, 1282
1360, 1285
1365, 1285
1370, 1282
1375, 1287
1380, 1283
1385, 1280
1390, 1288
1395, 1277
1400, 1281
1405, 1289
1410, 1282
1415, 1283
1420, 1292
1425, 1294
1430, 1289
1435, 1280
1440, 1285
1445, 1274
1450, 1293
1455, 1281
1460, 1283
1465, 1286
1470, 1281
1475, 1283
1480, 1284
1485, 1284
1490, 1281
1495, 1288
1500, 1284
1505, 1272
1510, 1286
1515, 1275
1520, 1279
1525, 1292
1530, 1286
1535, 1287
1540, 1285
1545, 1286
1550, 1280
1555, 1279
1560, 1275
1565, 1285
1570, 1285
1575, 1282
1580, 1280
1585, 1281
1590, 1283
1595, 1282
1600, 1284
1605, 1276
1610, 1276
1615, 1282
1620, 1288
1625, 1285
1630, 1285
1635, 1283
1640, 1289
1645, 1287
1650, 1292
1655, 1278
1660, 1289
1665, 1283
1670, 1284
1675, 1292
1680, 1282
1685, 1283
1690, 1275
1695, 1277
1700, 1278
1705, 1282
1710, 1285
1715, 1283
1720, 1282
1725, 1297
1730, 1291
1735, 1277
1740, 1282
1745, 1289
1750, 1291
1755, 1289
1760, 1286
1765, 1287
1770, 1288
1775, 1279
1780, 1287
1785, 1288
1790, 1284
1795, 1287
1800, 1271
1805, 1283
1810, 1283
1815, 1286
1820, 1286
1825, 1277
1830, 1280
1835, 1286
1840, 1284
1845, 1290
1850, 1292
1855, 1285
1860, 1273
1865, 1289
1870, 1289
1875, 1281
1880, 1287
1885, 1290
1890, 1285
1895, 1290
1900, 1285
1905, 1284
1910, 1277
1915, 1289
1920, 1288
1925, 1296
1930, 1281
1935, 1280
1940, 1289
1945, 1286
1950, 1291
1955, 1277
1960, 1293
1965, 1283
1970, 1290
1975, 1290
1980, 1287
1985, 1287
1990, 1290
1995, 1290
2000, 1292
2005, 1288
2010, 1269
2015, 1290
2020, 1279
2025, 1290
2030, 1291
2035, 1288
2040, 1280
2045, 1286
2050, 1284
2055, 1283
2060, 1281
2065, 1283
2070, 1283
2075, 1288
2080, 1282
2085, 1286
2090, 1288
2095, 1288
2100, 1280
2105, 1291
2110, 1287
