0, 5.118, 5.133, 5.742, 4.125
1, 20.834, 5.053, 6.566, 4.125
2, 35.276, 5.566, 5.922, 4.125
3, 50.469, 5.279, 7.114, 4.125
4, 65.331, 3.432, 5.631, 4.125
5, 79.627, 5.236, 5.092, 4.125
6, 93.199, 5.298, 6.318, 4.125
7, 108.409, 5.284, 5.782, 4.125
8, 124.289, 5.455, 5.751, 4.125
9, 139.857, 4.107, 6.029, 4.125
10, 4.608, 22.415, 5.654, 4.125
11, 21.509, 21.017, 6.017, 4.125
12, 35.860, 21.972, 5.872, 4.125
13, 50.651, 20.926, 5.236, 4.125
14, 64.870, 20.041, 5.720, 4.125
15, 81.146, 20.902, 4.935, 4.125
16, 95.212, 21.163, 7.400, 4.125
17, 110.224, 21.075, 5.745, 4.125
18, 124.949, 21.774, 5.561, 4.125
19, 140.266, 20.655, 5.697, 4.125
20, 5.673, 36.407, 6.224, 4.125
21, 21.055, 35.758, 5.097, 4.125
22, 36.089, 36.094, 6.485, 4.125
23, 51.123, 36.055, 5.640, 4.125
24, 65.445, 35.446, 6.120, 4.125
25, 79.896, 35.538, 6.163, 4.125
26, 94.316, 36.480, 6.232, 4.125
27, 109.349, 35.958, 5.976, 4.125
28, 124.441, 36.341, 6.389, 4.125
29, 140.658, 36.589, 5.375, 4.125
30, 4.658, 51.069, 6.246, 4.125
31, 20.723, 50.754, 7.433, 4.125
32, 36.715, 50.435, 5.105, 4.125
33, 50.801, 50.354, 5.602, 4.125
34, 65.377, 50.436, 5.656, 4.125
35, 79.813, 50.026, 6.279, 4.125
36, 93.450, 52.224, 5.862, 4.125
37, 108.633, 51.263, 6.324, 4.125
38, 123.954, 51.021, 6.095, 4.125
39, 139.798, 51.263, 5.422, 4.125
40, 5.696, 65.891, 6.006, 4.125
41, 21.191, 65.201, 6.566, 4.125
42, 36.160, 64.637, 5.799, 4.125
43, 50.666, 65.192, 6.406, 4.125
44, 65.587, 64.435, 5.162, 4.125
45, 79.306, 66.252, 5.683, 4.125
46, 94.258, 66.455, 5.802, 4.125
47, 109.097, 65.535, 5.681, 4.125
48, 124.393, 65.670, 6.246, 4.125
49, 141.098, 66.197, 5.615, 4.125
50, 4.938, 80.394, 5.766, 4.125
51, 20.680, 79.250, 6.854, 4.125
52, 36.318, 79.784, 6.091, 4.125
53, 51.072, 80.385, 5.262, 4.125
54, 66.347, 79.081, 6.597, 4.125
55, 79.907, 81.002, 5.128, 4.125
56, 94.805, 80.139, 5.592, 4.125
57, 109.682, 79.585, 6.946, 4.125
58, 124.509, 79.583, 5.565, 4.125
59, 140.344, 80.095, 5.380, 4.125
60, 4.744, 94.873, 5.588, 4.125
61, 20.316, 94.477, 5.541, 4.125
62, 35.907, 94.541, 6.493, 4.125
63, 50.622, 94.558, 5.871, 4.125
64, 65.236, 94.091, 5.695, 4.125
65, 79.684, 95.063, 6.902, 4.125
66, 93.966, 93.880, 6.571, 4.125
67, 109.430, 94.264, 5.693, 4.125
68, 124.779, 93.852, 5.754, 4.125
69, 141.941, 95.305, 5.811, 4.125
70, 5.114, 109.844, 6.011, 4.125
71, 21.250, 110.094, 6.224, 4.125
72, 35.798, 108.329, 5.896, 4.125
73, 50.687, 109.825, 6.145, 4.125
74, 64.737, 109.436, 5.654, 4.125
75, 79.756, 109.594, 6.329, 4.125
76, 94.570, 108.875, 5.096, 4.125
77, 109.432, 108.862, 5.444, 4.125
78, 125.010, 109.342, 6.224, 4.125
79, 141.092, 109.028, 6.400, 4.125
80, 5.925, 124.399, 5.758, 4.125
81, 21.632, 125.184, 5.403, 4.125
82, 37.451, 123.340, 5.129, 4.125
83, 51.944, 124.417, 4.915, 4.125
84, 65.942, 124.164, 6.240, 4.125
85, 80.725, 124.064, 5.753, 4.125
86, 94.910, 123.751, 5.664, 4.125
87, 109.175, 123.964, 7.041, 4.125
88, 124.190, 124.244, 6.027, 4.125
89, 139.847, 123.878, 5.610, 4.125
90, 4.219, 139.659, 5.696, 4.125
91, 20.577, 141.114, 6.104, 4.125
92, 35.779, 139.314, 6.256, 4.125
93, 50.574, 140.305, 6.159, 4.125
94, 65.056, 140.944, 4.620, 4.125
95, 79.448, 140.345, 7.578, 4.125
96, 94.060, 139.999, 6.049, 4.125
97, 108.706, 140.753, 5.960, 4.125
98, 124.365, 141.032, 6.042, 4.125
99, 141.361, 140.141, 6.290, 4.125
100, 5.409, 5.525, 20.754, 4.125
101, 21.171, 4.868, 21.360, 4.125
102, 35.827, 5.170, 22.403, 4.125
103, 50.428, 5.529, 22.251, 4.125
104, 65.403, 5.933, 21.881, 4.125
105, 81.111, 4.666, 21.638, 4.125
106, 95.371, 4.377, 21.426, 4.125
107, 109.892, 6.204, 20.908, 4.125
108, 124.451, 5.638, 21.185, 4.125
109, 140.118, 4.615, 21.559, 4.125
110, 3.848, 21.305, 20.980, 4.125
111, 20.974, 20.827, 21.803, 4.125
112, 36.456, 21.437, 20.380, 4.125
113, 51.225, 21.286, 20.978, 4.125
114, 65.623, 21.534, 21.190, 4.125
115, 79.977, 19.632, 20.798, 4.125
116, 94.081, 20.965, 22.669, 4.125
117, 109.203, 21.761, 20.888, 4.125
118, 123.899, 21.734, 20.581, 4.125
119, 139.823, 21.506, 21.302, 4.125
120, 5.835, 36.064, 20.959, 4.125
121, 21.058, 35.604, 20.620, 4.125
122, 36.125, 35.885, 21.460, 4.125
123, 50.359, 35.797, 21.528, 4.125
124, 64.925, 35.884, 20.960, 4.125
125, 79.417, 35.922, 21.073, 4.125
126, 93.974, 36.277, 22.206, 4.125
127, 109.323, 36.447, 20.918, 4.125
128, 124.394, 36.889, 21.560, 4.125
129, 141.251, 36.547, 21.786, 4.125
130, 5.725, 50.701, 21.350, 4.125
131, 21.661, 49.441, 22.234, 4.125
132, 36.430, 51.852, 20.059, 4.125
133, 50.422, 51.714, 21.349, 4.125
134, 65.099, 50.701, 21.466, 4.125
135, 79.445, 51.276, 22.495, 4.125
136, 94.961, 51.641, 21.693, 4.125
137, 109.740, 50.789, 21.781, 4.125
138, 124.042, 51.948, 21.574, 4.125
139, 140.252, 51.667, 21.226, 4.125
140, 3.781, 65.277, 20.903, 4.125
141, 21.730, 65.196, 21.490, 4.125
142, 36.743, 65.870, 22.012, 4.125
143, 51.183, 66.480, 22.077, 4.125
144, 65.887, 64.692, 21.502, 4.125
145, 80.823, 66.247, 21.651, 4.125
146, 95.073, 66.726, 21.073, 4.125
147, 109.749, 65.693, 21.033, 4.125
148, 124.804, 66.604, 21.624, 4.125
149, 139.991, 64.601, 20.913, 4.125
150, 5.112, 80.623, 21.945, 4.125
151, 21.222, 80.214, 22.430, 4.125
152, 35.816, 78.918, 21.391, 4.125
153, 49.905, 80.682, 21.304, 4.125
154, 65.103, 80.087, 22.362, 4.125
155, 79.549, 80.909, 20.713, 4.125
156, 94.417, 80.119, 21.975, 4.125
157, 109.431, 80.723, 23.090, 4.125
158, 125.066, 80.535, 21.125, 4.125
159, 141.505, 79.671, 21.040, 4.125
160, 4.504, 94.675, 21.515, 4.125
161, 20.454, 94.525, 21.034, 4.125
162, 36.439, 94.505, 20.299, 4.125
163, 51.391, 94.936, 21.674, 4.125
164, 65.510, 95.150, 20.566, 4.125
165, 80.163, 95.049, 22.089, 4.125
166, 94.865, 95.620, 21.961, 4.125
167, 109.492, 94.935, 19.821, 4.125
168, 123.597, 94.085, 22.459, 4.125
169, 139.161, 94.587, 20.336, 4.125
170, 3.873, 109.052, 20.786, 4.125
171, 20.238, 109.745, 21.544, 4.125
172, 35.402, 109.014, 21.553, 4.125
173, 51.105, 109.222, 22.058, 4.125
174, 65.549, 108.886, 20.946, 4.125
175, 79.673, 109.505, 21.665, 4.125
176, 93.969, 109.509, 20.201, 4.125
177, 108.965, 108.260, 20.967, 4.125
178, 124.139, 108.999, 21.821, 4.125
179, 139.888, 109.160, 21.544, 4.125
180, 5.906, 123.589, 21.440, 4.125
181, 22.155, 124.600, 21.347, 4.125
182, 36.718, 124.477, 20.556, 4.125
183, 51.153, 125.642, 20.358, 4.125
184, 64.512, 123.600, 21.671, 4.125
185, 79.780, 124.406, 21.126, 4.125
186, 94.702, 124.754, 21.342, 4.125
187, 108.975, 123.396, 21.326, 4.125
188, 124.193, 125.631, 21.093, 4.125
189, 140.568, 123.518, 20.432, 4.125
190, 5.584, 139.765, 21.223, 4.125
191, 21.056, 140.465, 21.832, 4.125
192, 36.679, 141.499, 20.971, 4.125
193, 51.304, 141.778, 21.153, 4.125
194, 65.431, 139.561, 21.578, 4.125
195, 79.510, 139.743, 21.155, 4.125
196, 94.504, 141.597, 21.745, 4.125
197, 109.438, 140.228, 21.868, 4.125
198, 124.146, 141.120, 21.487, 4.125
199, 140.776, 140.783, 22.306, 4.125
200, 4.493, 4.064, 36.096, 4.125
201, 20.723, 4.306, 36.654, 4.125
202, 35.269, 3.485, 36.595, 4.125
203, 51.023, 4.413, 36.552, 4.125
204, 66.244, 3.550, 36.592, 4.125
205, 80.316, 5.966, 36.793, 4.125
206, 94.313, 5.404, 36.266, 4.125
207, 109.797, 4.646, 35.489, 4.125
208, 125.085, 5.570, 36.717, 4.125
209, 140.417, 4.486, 36.767, 4.125
210, 4.732, 21.158, 35.324, 4.125
211, 22.065, 20.761, 36.120, 4.125
212, 36.974, 20.186, 36.358, 4.125
213, 51.057, 22.045, 36.471, 4.125
214, 65.285, 20.998, 36.052, 4.125
215, 80.172, 21.701, 36.562, 4.125
216, 95.755, 21.734, 36.262, 4.125
217, 109.622, 21.460, 35.147, 4.125
218, 124.668, 21.249, 35.824, 4.125
219, 140.700, 20.687, 36.696, 4.125
220, 2.943, 35.988, 36.115, 4.125
221, 19.309, 36.202, 35.828, 4.125
222, 36.278, 35.252, 36.824, 4.125
223, 51.193, 36.382, 36.683, 4.125
224, 65.713, 36.035, 35.789, 4.125
225, 79.620, 35.797, 35.707, 4.125
226, 94.307, 35.601, 36.437, 4.125
227, 109.560, 36.391, 36.556, 4.125
228, 124.368, 35.677, 36.196, 4.125
229, 140.449, 35.567, 36.161, 4.125
230, 4.705, 51.538, 36.588, 4.125
231, 21.848, 50.911, 36.900, 4.125
232, 36.405, 50.245, 35.657, 4.125
233, 50.642, 49.852, 35.231, 4.125
234, 64.982, 51.355, 36.768, 4.125
235, 79.100, 50.390, 36.454, 4.125
236, 93.647, 50.166, 36.896, 4.125
237, 108.582, 50.808, 36.647, 4.125
238, 123.846, 50.114, 36.884, 4.125
239, 141.256, 50.462, 36.546, 4.125
240, 5.986, 66.579, 35.347, 4.125
241, 21.374, 65.251, 37.019, 4.125
242, 35.346, 65.540, 37.024, 4.125
243, 49.573, 64.496, 36.460, 4.125
244, 64.543, 65.543, 37.495, 4.125
245, 79.235, 64.699, 36.020, 4.125
246, 94.578, 65.124, 35.926, 4.125
247, 109.390, 66.538, 36.299, 4.125
248, 124.130, 65.127, 34.850, 4.125
249, 139.858, 64.419, 36.561, 4.125
250, 5.303, 80.710, 36.130, 4.125
251, 21.724, 80.692, 36.205, 4.125
252, 36.618, 79.969, 36.446, 4.125
253, 50.919, 79.457, 36.523, 4.125
254, 65.316, 80.744, 36.337, 4.125
255, 79.880, 79.346, 36.614, 4.125
256, 94.918, 79.744, 36.081, 4.125
257, 108.310, 80.725, 37.940, 4.125
258, 122.594, 80.180, 37.028, 4.125
259, 139.323, 80.084, 36.206, 4.125
260, 4.817, 95.260, 35.984, 4.125
261, 21.911, 95.158, 36.573, 4.125
262, 36.140, 94.112, 34.886, 4.125
263, 50.009, 94.346, 36.883, 4.125
264, 64.668, 94.692, 36.252, 4.125
265, 80.265, 94.631, 36.525, 4.125
266, 94.757, 94.231, 37.074, 4.125
267, 109.890, 94.485, 35.553, 4.125
268, 124.953, 95.439, 36.756, 4.125
269, 141.639, 94.763, 35.218, 4.125
270, 5.876, 109.497, 36.245, 4.125
271, 21.211, 108.672, 37.015, 4.125
272, 36.177, 109.059, 36.831, 4.125
273, 51.858, 108.703, 36.530, 4.125
274, 65.468, 109.406, 35.181, 4.125
275, 80.688, 110.524, 37.233, 4.125
276, 94.429, 108.635, 34.942, 4.125
277, 109.090, 108.787, 36.571, 4.125
278, 123.520, 110.162, 36.523, 4.125
279, 140.139, 109.336, 35.816, 4.125
280, 4.737, 124.722, 36.063, 4.125
281, 21.195, 123.673, 35.392, 4.125
282, 36.422, 124.888, 35.811, 4.125
283, 50.804, 123.680, 36.322, 4.125
284, 65.517, 124.507, 36.224, 4.125
285, 80.347, 125.466, 36.311, 4.125
286, 94.752, 123.630, 36.347, 4.125
287, 109.642, 124.210, 36.237, 4.125
288, 124.341, 124.792, 35.372, 4.125
289, 140.751, 124.604, 36.015, 4.125
